snapshot_utc,trace_schema,root_combo,latest_pool_id_bech32,ticker_name,pool_name,dedup_current_utxos,distinct_stake_addresses,dedup_current_lovelace,dedup_current_ada,min_trace_depth,latest_pool_active_epoch
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,4ADA,Staking4ADA.org,96,56,395516787496,395516.787496,12,582
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1dxwgzj66pual956mnv9delkelg873yvgr2dd8s279m0hxqvr475,APOP,ADAPOP,159,92,394671802909,394671.802909,11,629
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xjhzgchsl2ccvc5pj3aqytv9hh0jnaz63wtfnw4th07tjypm46x,SECUR,THREE SecureStaking.io,155,83,393515168131,393515.168131,11,603
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,,,1,1,392561894941,392561.894941,13,329
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1evg78egp8gfqae273kvmmdee2dnt6vty60dpwdespg4hujznh3a,SQUID,Squid Pool,54,35,389631644035,389631.644035,11,581
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool104avq7309gjm0fxms69yqusxy8zf888k4mamngg5vnc6vculpzq,NUFIB,Nu.Fi & AdaLite B,179,128,385331532885,385331.532885,11,575
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,HRMS,"Hermes Stakepool Germany #1",148,88,384191498728,384191.498728,10,521
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,,266,128,382257140410,382257.14041,10,557
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,cf,NOT_DELEGATED_OR_NO_STAKE,,,120,11,379999430033,379999.430033,4,
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ddg6t2h9kj6lqlec4ncjs945lzj43m3ggrgdhf5sgzhtygpkznz,FAIR,"Fair Pool #01",182,111,376184321702,376184.321702,10,572
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DNEWS,DigitalAssetNews,196,128,372776115933,372776.115933,11,620
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,OCTAS,OctasPool,169,108,370634196180,370634.19618,12,602
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SIPO3,SITION POOL3,25,16,363151305091,363151.305091,13,337
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,"Stake Shark #1",289,218,362036868956,362036.868956,11,592
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,SARGA,SargatxetPool,459,269,360665406979,360665.406979,10,629
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,EDEN,Garden Pool Three,139,100,359821084005,359821.084005,11,598
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,VINCE,VINCE pool,121,72,349949263294,349949.263294,10,330
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,TITAN,"TITANstaking #2",64,33,348603561936,348603.561936,11,608
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,GROW,GROW TEAM,125,71,346482138690,346482.13869,12,459
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zgxvcqf0dvh0ze56ev2ayjvuex3zdd3hgxzdrcezkx497mv3l7s,RSTK,Everstake,380,224,343028685146,343028.685146,11,552
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,PILOT,Pilot Pool,119,80,334868570497,334868.570497,12,634
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10akpqvczl93ep4rc59c0aqyn3dm0env2ydysuwmdm670wl24pd8,,,174,135,334276533421,334276.533421,11,348
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,JAZZ,3,3,330045365866,330045.365866,13,471
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm,ADAGE,ADAGE,52,33,329485707661,329485.707661,10,627
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,EVE2,Everstake,1150,606,321560696870,321560.69687,11,577
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,SASA2,SASA Stake Pool2,2,1,319994318284,319994.318284,13,536
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,"ONYX Stake Pool #1",169,121,317349328011,317349.328011,11,427
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1kmsr376syqkluhxvv8k2axugqw7unjmlkwhfxjxtj7cw7qcn0jn,CRDN3,"CARDANIANS.io #4",69,42,314970576921,314970.576921,11,633
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,,154,116,308470426462,308470.426462,11,456
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,DEW,Dew Staking Solutions,214,130,306711730547,306711.730547,11,603
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1tmt8thfaqeqv499l3s7k5kl64s84nycvnx55ll3ksm9hq50p0ks,WFFL,WAFFLE,26,18,306028412788,306028.412788,12,416
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,EVE1,Everstake,731,387,304672582516,304672.582516,11,350
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,BLOOM,Bloom Four,129,60,304503071704,304503.071704,10,453
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,竜SM₳UG,51,30,303546348385,303546.348385,11,571
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,NUFID,Nu.Fi & AdaLite D,3,2,300911944620,300911.94462,13,608
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1a23gmvalpdams9d42t7fur8vmknzjv7wd3nsvuvrc7dv66lnau0,AOS,Army of Spies,76,28,296664417035,296664.417035,11,626
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zz7x8ergn02chznayj9fjds2gk5q6prmpdr49faspd65kzqsrjs,AUTO,AutoStake I,74,45,292573527625,292573.527625,12,597
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,Cardanistas StakePool,400,254,290842096898,290842.096898,11,530
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1caulv7s08g0jnptzdc69qycptacu7fzahny2epzh7sh9vhqz6xz,NUFI1,Nu.Fi & AdaLite 1,133,94,289567142446,289567.142446,10,613
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,4TUN8,4tun8,3,2,288938000000,288938.0,12,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,EMUR5,EMURGO 5,114,55,288176313305,288176.313305,11,606
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,COOL2,COOL2,77,15,287293675830,287293.67583,10,593
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1hkpgddlnya3pgktj3sxdraa8x8400vhaphcudvym9ye22esak43,ISP,Ikinari Stake Pool,9,5,286683002026,286683.002026,12,259
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,"(Crypto Capital Venture) #Pool4",107,61,286469076387,286469.076387,11,487
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,FORTE,The independent,27,18,286333386600,286333.3866,13,631
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xs34q2z06a46nk7hl48d27dj5gzc6hh9trugw2ehs9ajsevqffx,SNAKE,SN₳KE Cardano Staking,35,15,283226928052,283226.928052,10,612
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,ADOPTion Stake Pool,198,61,282880605866,282880.605866,10,291
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1pfprlfz0ywcnewjegazz05ghgcfkvu40v6edsz6yn8w362sdjr8,ADI,Cardanesia,58,41,280902262168,280902.262168,11,562
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,ADA Ocean,109,71,280825117329,280825.117329,11,528
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1c2wf97p3j9gfvfjshj99ufxerpy3aznm8tzr2fd0ua465s26th4,P2P,P2P Validator,18,9,279221802638,279221.802638,13,619
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,ADA4Good ❤️ ADA + Save the Children ❤️,77,46,277814951460,277814.95146,10,635
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19r8kcmqpajlm6h5q0lv8jye0q7evdur39wfsgs4z98fcqpz9lct,BLOOM,Bloom Five,94,49,277140504284,277140.504284,10,579
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,ITC3,"Into the Cryptoverse #3",145,74,274561039777,274561.039777,10,545
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,Digital Fortress,26,3,273906909437,273906.909437,14,377
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,BCSH2,Blue Cheese Stakehouse,31,23,273842316151,273842.316151,13,318
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,Garden Pool Four,53,28,271202181338,271202.181338,11,591
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,APP,ADA Point Pool,40,20,270821409284,270821.409284,12,448
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,Everstake,146,75,267085063294,267085.063294,12,636
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1yyv7vx5zhhsd60jp4tl72vpznwvpvjp35m4z7jr42ugkxmndyv5,AZTEC,Aztec Staking,9,7,266909594020,266909.59402,13,295
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool14cq4fchmmqjygwjw4zexmqqd6a7caxptjnvseyu6wanjuppv4vk,CH1,Cardano Suisse,15,4,261742694607,261742.694607,11,635
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,1PCT0,"1 Percent Pool #0 (v2)",2,2,260501000000,260501.0,14,380
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,Digital Fortress,113,38,258895812243,258895.812243,11,630
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,,,16,12,250882964968,250882.964968,13,596
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,NKR ADA POOL,31,11,250185991368,250185.991368,13,525
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,Everstake,333,182,244487691018,244487.691018,11,398
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,Bloom Three,90,51,242432229913,242432.229913,12,558
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,GURU,Cardano GURU Pool,57,25,237813599579,237813.599579,12,303
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1k0xa8wlsntmjhtw2shj3tspqd4kjyquw9tuyx5s7zz5jsyw4y2p,WMOPS,Waldmops,96,64,235837589900,235837.5899,11,579
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qqq6qqa0hpzvumv5p87ynczfmdj557xuwlc3289ke42g72z7f74,AHL,AHLNET,84,59,234669380828,234669.380828,11,526
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATAD2,ATADA-2 Stakepool in Austria,229,155,233563829645,233563.829645,11,558
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,EVE4,Everstake,539,294,231862576031,231862.576031,12,628
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ell3xjtspzzz4vtsatscan6rheltf7j3hh2s8qsam2h3jvcxzm9,OCEA4,ADA Ocean Four,35,27,231232649772,231232.649772,12,570
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ntwurms3f0j4kqe5wfpg9chlasylp0lmuw72m4fn66vnuyrvs8v,MANGO,MANGO FARM,20,2,230538467747,230538.467747,14,438
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qkd5y9azf2xx0gmrj68lrkcn59ldjmnpzd3y2rq3tvjp2vqljan,AMOON,ADA Moon Stake Pool,9,6,229636757619,229636.757619,12,334
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDS2,NEDSCAVE.IO,82,43,226509735890,226509.73589,10,471
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1nz9h4raywm6mu2v8l7htuaqvmn06l3mepuaxynpzlwljsf8txhy,NORTH,"#5 Nordic Pool",92,52,223199013190,223199.01319,12,636
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo,pool1evg78egp8gfqae273kvmmdee2dnt6vty60dpwdespg4hujznh3a,SQUID,Squid Pool,9,1,222395279847,222395.279847,14,323
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool12rs385dd534g8gtdtmnvlhq63whdvc6vnuzxa5cpx843zdy73qy,TERA2,⭐ TERA2 ⭐,1,1,220850967254,220850.967254,13,260
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,ANET,AdaNet.io,6,3,220770840201,220770.840201,12,368
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,ANGEL,ANGEL stake pool,141,86,220444113504,220444.113504,11,636
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,LEAD Stake Pool,41,27,216217833930,216217.83393,11,387
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1hkklrx9ac7w57d79mnv76rxlgq4acg5ecwhyep7k3zn0u5cz2k9,AZUR3,AzureADA3,68,46,214107488355,214107.488355,12,614
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1druxd2syfrvqvepxh60fz0qhralcesruphh5atujuh0jktjy0ma,BSSP,Black Star Stake Pool,86,61,213746125548,213746.125548,10,438
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1zn9hjcmfddhcp2aj9xxuvz7z40rasyatkgavr8ryyz72qdfwtrj,PLUSH,Plush Pool,58,42,212978212494,212978.212494,12,464
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool18wvrpuz4uftxs83gf39ynh7cy3nds8q0hs7u7yuelu4e78w237s,,,19,9,212530234600,212530.2346,12,300
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1gclysx2h7fndj0jdajlmwvqr8q9tzu3rurjknacu0ff954fsg9a,1PCT0,"1 Percent Pool #0 (v1)",169,84,212236025853,212236.025853,10,619
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool142xwjhpcvtp7tahpmn8tlnek7smefp9wn66z67j8vjpmjxqdg56,EDEN,Garden Pool Five,61,38,210913551284,210913.551284,11,562
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1j6490a90qefvsqxdurf99z9ld50rtthaz9ms6c8xh78s52veuq2,CETH,Cardano Education Thailand,54,41,210911737452,210911.737452,12,384
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,Everstake,884,458,210034416547,210034.416547,11,481
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,OYSTR,Oyster Pool | Midnight | Mithril | Rosen Bridge,81,33,208150281759,208150.281759,12,601
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,Husky pool,51,27,207915120684,207915.120684,11,309
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,,,25,17,207799493850,207799.49385,12,398
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,CCV4,"(Crypto Capital Venture) #Pool5",91,45,207257519192,207257.519192,11,524
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,HYPER,Hyperlink Pool,132,83,204265113958,204265.113958,10,624
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,ACL,A CardanoLand pool ACL,167,105,203884195373,203884.195373,11,637
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool17e4rdh59t4fmn4g3p02xvs853katrjzge830tsmd3sfdc645yvt,GAIA,GAIA Stake Pool,13,10,203776960797,203776.960797,11,356
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool14enw2643rn9nn6yzv60jyz3hj4kxs0jvap87lkgsqykh508jxm6,STSH2,"Stake Shark #2",362,292,201497681987,201497.681987,9,634
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,,,1,1,200000000000,200000.0,14,419
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,OASIS,Oasis Pool 🌴,61,40,199840103396,199840.103396,11,584
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool10tqeu6d03p6rnalqlvdshmpsljxaq2c0ww6draq6xm8lgyl2a3p,CASP,Cardaspians,44,21,198019842526,198019.842526,11,572
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,ELITE,01  ▫  Elite Stake Pool,161,84,197077932726,197077.932726,10,628
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1psk0c2p7pwactw00nkzjexdw0msn7g8nddc06eyvds6yswr3tjg,ITC2,"Into the Cryptoverse #2",119,78,195895522970,195895.52297,11,612
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,SCAR,SCARdano,34,17,195399885778,195399.885778,11,317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,Input Output Global (IOHK) - 1,66,39,194810389113,194810.389113,12,610
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool173mzegwuu0pjcrt60ekelzj5haqr8r5e4e0n45qh9jdz7xm5kh8,ROCKY,Rocky Mountain Pool,30,22,193400471648,193400.471648,11,601
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1k0ucs0fau2vhr3p7qh7mnpfgrllwwda7petxjz2gzzaxkyp8f88,POLY,POLYPool,113,53,192644511349,192644.511349,11,633
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1qqqq4md2rfdt75qvh3x9cgmkrgkl74ctcj3fnxpu3ylcudl22ex,MASTR,Masterstake,63,39,191230087982,191230.087982,10,520
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,VIPER,🐍Viper Stake Pool,199,122,190805579350,190805.57935,10,631
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,,,149,85,190101089031,190101.089031,10,618
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1ekcsyzwexl7p2kwxxh34hy28l6772vrmff7jwmuxsa6u6fzty9z,ADALO,ADALovelacePool,15,13,188610840879,188610.840879,10,589
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1ljlmfg7p37ysmea9ra5xqwccue203dpj40w6zlzn5r2cvjrf6tw,AAA,AAA,63,40,188510281248,188510.281248,12,525
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,TERM,Terminada,60,27,187559223036,187559.223036,11,630
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,DNEWS,DigitalAssetNews Two,15,12,187465707032,187465.707032,11,446
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1vx9tzlkgafernd9vpjpxkenutx2gncj4yn88fpq69823qlwcqrt,CRDNS,CARDANIANS.io,211,135,183419283324,183419.283324,10,606
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,SECUR,FOUR SecureStaking.io,42,24,181242893619,181242.893619,12,615
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,BRADA,BRADA POOL,85,59,179202815811,179202.815811,11,394
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1m0drnjxsvnlesq0rwmur2rh6lenuql57jfzd6cf6aegj2cv7ugy,EMUR1,EMURGO 1,51,29,177177832819,177177.832819,11,602
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool106p2jjwuwagq2as7cdzx4y6cyc2pdj7a3h3vv5cvkvnskegff3w,VOLT,VoltPool,89,57,175986880700,175986.8807,11,445
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,emurgo+iog,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,Digital Fortress,12,4,174502800605,174502.800605,12,330
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,iog,pool1vh4y864hcq2r66ak37w4dsnkhnsfxaaacs0p5s4vj5676m6txwm,HOPE,HOPE,56,38,173222857244,173222.857244,11,637
