feeder_address,untagged_creator_count,total_feeder_ada,first_creator_epoch,last_creator_epoch,exchange_entities,exchange_likelihoods,exchange_categories
Ae2tdPwUPEYyXwS7hWayWxrpGuZGq2ZNt4ugPNVtUgoXTxCj53rhujDV1sP,1,384.344166,244,244,,,
Ae2tdPwUPEZK5sNeCUXrL8XGBgF9BdfFXmzijmhCdyPq74yqnnbPxobjW84,1,381.377151,240,240,,,
Ae2tdPwUPEZDCNLrWtfVe3XCMQP92EDygRqxzjUFVwpGJpXWsDS5MBGcRPi,1,379.800000,246,246,,,
Ae2tdPwUPEYz61kyFJMxL42Zx1bvkrUDoR47AyDuqSXAtxaeCrW6fTgYYvi,1,373.771000,240,240,,,
Ae2tdPwUPEZHt3ubk2UbdUkJ5Ro8GiUSB64YdSNPFGBaHezqeYvqbibKJnr,1,373.000000,246,246,,,
Ae2tdPwUPEZKwGqjHz5Forykc21jwBqTVi8Nf4vqqAou2kEYyPZPf8niZf9,1,372.626000,234,234,,,
Ae2tdPwUPEZGdhc8Bn93zUuSGzoAeYHexAmvjCooe6GsRsndek3psSSsfY9,1,371.836743,246,246,,,
Ae2tdPwUPEZ8TvqzEMwY7XtazCgYSmiGq6uF94XoMY7itFp6rhg11ajEEYM,1,370.000000,247,247,,,
Ae2tdPwUPEZGd3mtshMK1Am6KzVerasPtgcToiCuoAsLw39JKb5YcgqYhrL,1,369.148000,248,248,,,
Ae2tdPwUPEZDwTjwwkSDeqVU5xbbYM1MyDMz4Ccvt7KrjZ2S8WAcpQ23k66,1,368.257957,241,241,,,
Ae2tdPwUPEZ9PubPZcm3eM3Kh4PgF3nf7KwM1x6RoDnAW88Z1JcYBuNwxUN,1,364.953338,213,213,,,
Ae2tdPwUPEZA5Bj8wHVGw2NrhYTbqSQjL5X6Y32nqQYTod29PnDCHRkoUke,1,364.634000,249,249,,,
Ae2tdPwUPEZGqFBTy3uxRmj1ASLWZfPYrmn5MrN1KMpAEhUKj9XY36Qo25t,1,364.000000,239,239,,,
Ae2tdPwUPEZMhyZuDSq8f1NzvBueS4s6jr4cgbBT2djHhqURpEyDF5EAVmC,1,362.036600,244,244,,,
Ae2tdPwUPEZ2nWAhWBQZaXX3upJ5t6DkeMNDGjrjnuU1Hf8oSTotU3WZFso,1,361.000000,249,249,,,
Ae2tdPwUPEZ1a7F9aW6mEb6TTAjD6yQPQECVu7C1svF1PFK7dbatXua2Yrh,1,360.465459,246,246,,,
Ae2tdPwUPEZHsA6XeQdtDg4sm7QH63zQFiqEYzrW58yXJMsRcBYffCAg17S,1,353.700000,244,244,,,
Ae2tdPwUPEYzKmt9RgHV4KxxwDEs9SVRuf9D6gfVgwtFcT9WgptX5uAcnvt,1,351.000000,248,248,,,
Ae2tdPwUPEYzy7ji8nun1X8jtoS478DGCzCrLBUg3u8vjtpJLt58qZDVp3M,1,348.827100,248,248,,,
Ae2tdPwUPEZ6sbZM3YCAEBZrmYCZq9CDZZ2PvLs3wJtXEof3cnXD6R1gwqw,1,348.342729,244,244,,,
Ae2tdPwUPEZ3uWY3sVvFpe8BtfYESZQpWnPB7tQHtcsvEzHzbYukWK3SjbG,1,347.841609,239,239,,,
Ae2tdPwUPEZL4m7um97yWjsKTG4rC9ALJW5TeqY2V8qXXkEHkvUEkw5t5UT,1,344.654000,242,242,,,
Ae2tdPwUPEZ6o4Yw1xq8Yja6CauAMCvzaDbDWUoJRx3WwGsZjHWKPp9gQ3o,1,339.833443,237,237,,,
Ae2tdPwUPEZ7B3QsWrvdsMTeqF7Kw4kHk8V7rrT5DHMqp1udLBVYo2V95cg,1,339.072985,244,244,,,
Ae2tdPwUPEZ2YosHSHepcQeP3GorA7cV5pGibrXAWov5J1Y7T72fHjoTZHH,1,338.939500,240,240,,,
Ae2tdPwUPEZA1DAqeNpgRXompk65bB3jgeAJh5xtNjdv517pNBZCauiP9bY,1,338.814076,242,242,,,
Ae2tdPwUPEZ14GpGdFtzCnecrPK92ZiBVe7cYzG94J5n5kiSdrq5F6mrZYa,1,329.414524,240,240,,,
Ae2tdPwUPEZLVJW47srzygNLgdRvhW4EYrSUvvvVBhSpfNReYq6r44Z2vbD,1,329.000000,242,242,,,
Ae2tdPwUPEZLvg2hMqAEsPKnqVfABYCeGcV2y3i1kVXSLeEETA8AdUFFKSj,1,328.396837,238,238,,,
Ae2tdPwUPEZER62P4idMGWUA3w7c3nJ5d6BDA1xpwNG5VoiVaxWgrJyk6ee,1,326.947600,244,244,,,
Ae2tdPwUPEYzQP4Fxh488REwGoDnSBiEVhywrWAKzoQ9MjD3isqSWuutU5s,1,326.000000,240,240,,,
Ae2tdPwUPEZFfyoefjR9hv5TJazHVBHn5oH9xwWYoUsvAcSbf6JPneRCrhN,1,325.434262,247,247,,,
Ae2tdPwUPEZH1TAQv1AygoH5CS7sDNSPbrCHEtRBWdJW8vu25hBqUSD6Fmx,1,321.158366,247,247,,,
DdzFFzCqrhseYYepAGkTRRAucEbCWRQ3n2tHvYZ7csA7wpHi3FHWDR7xuMnuErpwKv6CPc5KgFH2LprVR7hR4xCkMWJ8erroGv1CUYdD,1,319.360000,227,227,,,
DdzFFzCqrhsfFGXny7oXvXLaCqjifuSJAqC1DETcNAnhCAwf1T71MwvHSaecP81qNY6GXUMivNtKZh821G4LsziA5xKfx9HUe4cU9thG,1,319.360000,227,227,,,
DdzFFzCqrhshSTfA9JJHcPUyhksTvNt5YxPj4W6MqU9DtHDCQCNGF5EvkEADreSLzB6TxQAvBcjt9DkMt2D7kAm6AbxmXKuKP79fGgWT,1,319.360000,227,227,CF,POSSIBLE_EXCHANGE,BYRON_DORMANT
DdzFFzCqrhsxuz4boJfsBDqFuRDs6GNiyJ41Cq7AoAf8MzJFss9QaDWkZHDbHzmNbFNMzCevndohVa7P54ASYrKVxPXRTszMN4WmPWBD,1,319.360000,227,227,CF,LIKELY_EXCHANGE,EXCHANGE
DdzFFzCqrhszegmUc87zusdsfjyMboDA3VEKPT7HkK22KtB8hzquXkSBiJyZ6XuKvDaHtbhGZWW5ZsNrEathHHS2QJyVQNs3EnL9E4cT,1,319.360000,227,227,,,
DdzFFzCqrht1iXFc4pvuh2ZbpgEZAL1dbg16PGySEks3nkPYKqbiQkhjUnatbvfMx3SHdqcDvk9PmDrjahXReFbcMu2nshgXqny7wRzx,1,319.360000,227,227,,,
Ae2tdPwUPEZ3E4HszM4u6PBfKEUSfg7wfMiNDvE7ro7WfFKGPhYNVaEpdbG,1,318.773702,246,246,,,
Ae2tdPwUPEYwmw9GiWsNkjWJAijsXoZqyQt6ZF2zgY5fU9Bru7rApQmog2s,1,317.681000,244,244,,,
Ae2tdPwUPEZGizdfFp9PyJix35J1E11KD79v8cHF53AQ9pB5SB9LjmdYwER,1,317.413940,244,244,,,
Ae2tdPwUPEZ3scJf2snBkY87SWL6iJtpQEd9Fv3K9jA3gvLhhmPFBXZwp2M,1,316.282400,242,242,,,
Ae2tdPwUPEZ1nVNzh8f7iAzQ5ur8ker14Jg1w1EWaBbVXdB7zoUz1XymVqw,1,315.683000,219,219,,,
Ae2tdPwUPEZNH7aMQxgtnQYBCf5egBgQy6qaQY6YqA2xZJ6rpohqtrSQxNp,1,314.000000,239,239,,,
Ae2tdPwUPEYyCia7hNaGpinFZLeRFMFdvVQ3Y84fD15sgUn3uCoRUAFx4Cv,1,313.685000,242,242,,,
Ae2tdPwUPEZNKEGJMjU1DoNDwhXCyhs2bsf9rtWYpQcW1s7zjn24m7KcY6z,1,313.420000,203,203,,,
Ae2tdPwUPEZBWHRCGxhNv7tbpfdcHgu7WEk8j55BRZBXyLocsx3aVdHcvC1,1,312.311869,244,244,,,
Ae2tdPwUPEZFagnNHxz91jc7GHnpA72xqgHwRhHfkaa2zFe8wMZaJHeWPbU,1,312.000000,243,243,,,
Ae2tdPwUPEZ5TsLsFJZLqb3BMMWbjWR21RREsYC6JeSkoj1WmoZfi8Ea8o5,1,311.287400,242,242,,,
Ae2tdPwUPEYxr8BYkqSyR1ZVaaaHuKjY1yZ2hdB3QCqWyroCLEa5MA5SGi4,1,310.728738,230,230,,,
Ae2tdPwUPEZ9YkxJtgN7sFMjmeiXobebA1oBT8kS5dHCYzefokYDbqB5s9Q,1,310.000000,248,248,,,
Ae2tdPwUPEZJjceXMdfJuVSMjKyEdMLRfGGRyXkZWiyAvQUcrffVwTYgc52,1,309.470054,246,246,,,
Ae2tdPwUPEZ2R44qo1xaY35Ysm9j5mGp5F5qpSYx2msXjyyyzSdpm18TXmM,1,309.000000,237,237,,,
Ae2tdPwUPEZC166dEZoyPrVck3xwhrKQYcMDquH47UXkwbPSLAyt8SzX9yx,1,308.800000,220,220,,,
Ae2tdPwUPEZ8xCqE5jFsc7QmozvycS8KnZtXwT2JmnnXuBNR7tBsfLUkh9Z,1,308.588044,244,244,,,
Ae2tdPwUPEZLXwWfVZrreKsKauRQL9GW46mQ98aZLMSRmHFPXqQET4AVLaj,1,307.400000,246,246,,,
Ae2tdPwUPEZHNj9mHserLgThGNxjqvr1KHStEfgGZu4K9dMsUgsAj51dNkM,1,304.694000,240,240,,,
Ae2tdPwUPEYzWfPnA8ZiK6EKLc3MxDb53ytnrThFEzjzm9Mi6TPxiZpYvep,1,303.400000,248,248,,,
Ae2tdPwUPEZD27ykuJSjmPpMqueReftneM7vGawfFMjjXKgm5ksPNwCf1M3,1,300.698000,242,242,,,
Ae2tdPwUPEYwPu3BbUJ4P7qmHUmqPT4Mfk9SQoe1t7iFeU72wsaXLKzWZfE,1,300.000000,240,240,,,
Ae2tdPwUPEYwjSqvgQu9CKjsRE4vQRckmtq6ov8U8kJV44fgoUYFBz4YFnA,1,300.000000,248,248,,,
Ae2tdPwUPEZ7WLbS1oAqZh7NX8tyvcunPXv8NjgPnPuFqzdsBs8jbcoYkGb,1,300.000000,238,238,,,
Ae2tdPwUPEZEtrX1QCBiSvQE8JEchxgoPnxazG625gmdqz2PZhRdLDfLKqp,1,300.000000,248,248,,,
Ae2tdPwUPEZHkuQ3KK8fSWY8tKWZNu9Jyj9FJxbiNipz4UP5ZH5mC3MhtWD,1,300.000000,248,248,,,
Ae2tdPwUPEZHSsmWaSG8KXDaT9JCk2re5zWowUsm1cqkzbtSFm9xxjhHdKM,1,299.967900,244,244,,,
Ae2tdPwUPEZFsGVfgRrtAD5tNmcrchJyhijWiYMHgng9sQi1SwksufupGMC,1,299.842000,222,222,,,
Ae2tdPwUPEYz75JtVFy6zQere4fwJyMHqLz9wmnG5uBskHUxQZ1SSuPuLus,1,299.760515,232,232,,,
Ae2tdPwUPEZ5ypmZWQXbN5N5u4rX73FWtsXPr2UFtYcV9CLQ3ouyoZGvMTY,1,299.699000,244,244,,,
Ae2tdPwUPEZKqG2XaBXDPUauGZ7HM1v7qX5v3QZKDbszwz2n1keZgzgENe5,1,299.000000,247,247,,,
Ae2tdPwUPEZ2ce74HQdi2mFg12s51Hu7eJXJu8L4vpqjJZUuwr5qgrcZgzg,1,298.000000,246,246,,,
Ae2tdPwUPEZ5yc72Cxsmd5Qqq2LRdizohDqQnoa4QKYqjLrdiJLfACS6uyw,1,295.384833,236,236,,,
Ae2tdPwUPEZ4pRS4xefJX2fgQbUwrcbmNjEbZmXEte5d8TSPLgMpsCZ8UkD,1,294.328508,246,246,,,
Ae2tdPwUPEZAMFqUmZf93bLi4RB3vQmqMqovdynFZV9DDG6pDKTNKMoVJis,1,290.296928,245,245,,,
Ae2tdPwUPEZFH8JVqTAcExhcqMuKJGgTkxpXck5c3zWtxBd9DoeKeKVzLnU,1,289.855006,244,244,,,
Ae2tdPwUPEZ6h1WxsPkCipM5JkyHMH4evWbLApveueNKgJMtkbXJRJsmvdW,1,288.835400,231,231,,,
Ae2tdPwUPEZBoiEFb47m8oL3J9utdsACB2BHmQFazRBs3KEMueP9u8VkMLL,1,288.517530,236,236,,,
Ae2tdPwUPEZDeEeW7UM7zLggccd9NbTfHPyMHLixvNoTb6qdoDMBayYx2aT,1,287.835027,246,246,,,
Ae2tdPwUPEZDuJsoghXWDptpWRVvFpy2wyEgaWa8XmNB9Zh7P6AvsEVSbcA,1,283.733351,239,239,,,
Ae2tdPwUPEZAAYXDdNC9JXdKsadSEhkAdTxWf7QcdJc9UnTpZbFAN8dAJV8,1,281.944500,245,245,,,
Ae2tdPwUPEZES8u1HxaQr4KJtWNjdQwDLDVwfQ9rwxFC6c2ypRh6PnKhXHd,1,279.360977,244,244,,,
Ae2tdPwUPEZNEt4mZv5WYSampQbKkZe1ZmpiYVF77Ma2xxHckSPvDj1MB4Z,1,279.118000,246,246,,,
Ae2tdPwUPEZ6xQYMmkmfctenb3n8ejVDaCXLKPU5eKyPcLv24XCy152H9c2,1,278.800000,238,238,,,
Ae2tdPwUPEZBRgfe57pKg6vMiZzvsagBaS4SeUBZGt5QTMtsWqkWwjM6W5L,1,277.605696,244,244,,,
Ae2tdPwUPEZ9M18UW69qzaSD1c97EQkBuLqn8UZwQdtp8hwXS76icQCmEdJ,1,277.000000,246,246,,,
Ae2tdPwUPEZFJxZj3GDs7h7KXRWn51AbQLMSG8mFFP6pNKUDfrCCuohfqsY,1,276.000000,247,247,,,
Ae2tdPwUPEZFWUbUgKDpLWS1iE2sv1Bjrx1SRY4vjJMmskyoRaoa6LZGydC,1,275.000000,242,242,,,
Ae2tdPwUPEZMPuDRRcwKPPsPx1QTi89beiLwqWKgMMP3F1MyKNU19tVDPMu,1,274.550000,244,244,,,
Ae2tdPwUPEZC4EwX9Q9YbCNBY9g17qBRZRjsGKyaCem5CTWopYTonb4Ebtq,1,273.882854,248,248,,,
Ae2tdPwUPEZEWaBavktBbc4zettg1cSPbCVZz5TJobtza6S1YbvrvhwYFif,1,272.428263,249,249,,,
Ae2tdPwUPEZAAq77xFe7b7bbGEULhWu7fCN7m5yAoiHn59WZAtzHsU4rzPh,1,271.290559,237,237,,,
DdzFFzCqrhsoYBusw6txNh432v3U9e1BJUczg8aMUyFMKCQfCygP2EGEBUrfgXEy1fLujgwCaUhZB3XgJ6xJEamJ8ex4TPhEmMQJ9azg,1,270.458000,227,227,,,
Ae2tdPwUPEZDGei3ZrtW1GJxKSNwe3eiDxESYX8iczFMKmf3fqU9QSavbPa,1,270.361608,244,244,,,
Ae2tdPwUPEYxw3DCyVAYvxLAKdMWjomq7mrEmJiqzDm3tLKxccBjhdtv3ap,1,269.048609,246,246,,,
Ae2tdPwUPEZHMwxTr2pVUhwqBnadH7fxSSLnNdvPgbU58GJQ3sg6HoEmW8j,1,268.500000,224,224,,,
Ae2tdPwUPEZChCHfzT7nNQtzVRDfmq5HFizXm5XiQCVZ9bN7RFQ8havLYqv,1,267.000000,248,248,,,
Ae2tdPwUPEYwTxzqVEMeNpAoSKLvoSJb91Bed8Y5cwT9up2q7fFYVTofVDd,1,265.966000,246,246,,,
Ae2tdPwUPEZBYNNQuKse7yEP8cW3ykPtTDE3S4smQidF1NGWgtVjGP9quy3,1,263.609983,206,206,,,
Ae2tdPwUPEZ5Z4y6ZFhrw419cg4QBaPzYfUucGHs4YaM9dujmeUM8d9EMXt,1,262.000000,240,240,,,
Ae2tdPwUPEZ9e6i2QhaSThvfJfF7cYJKy18UaPi6RB52m8qLt1Qf7n7X4QS,1,261.096634,248,248,,,
Ae2tdPwUPEZBoBunQ4kYCegjGLAC7HJfLqTcALdesBCht1NRuUy8kErgp44,1,260.000000,249,249,,,
Ae2tdPwUPEZ5pwHhivBHYZKDLUtmvx19sGT6uP7x1XSETvbof4fewsARkDZ,1,259.000000,222,222,,,
Ae2tdPwUPEYzDfv9pBxeH7XBRDABUSuofxVxqJfnrqj4Fv2LEMsK48hSS1S,1,258.986731,247,247,,,
Ae2tdPwUPEZGkgkiKWfxcnXFVo1VaLuKShhu5DQrDVCw1T3rL7W6AYi8yrT,1,257.000000,246,246,,,
Ae2tdPwUPEZ7dgLS77y3nbpnbfCBPVx5H11Tx75beuHjrD75naxAqTLRotx,1,256.459721,239,239,,,
Ae2tdPwUPEYyABArVwG2CnpPMEjoAVRrVkG3Ud72WzSHvCCNqV6Qcf63r5h,1,255.900000,247,247,,,
Ae2tdPwUPEZGskT5kkoeET686Wxx5JMEGS8TYy1aBH73ARKb2uRw6JcDRgC,1,252.941226,242,242,,,
Ae2tdPwUPEYwHriMqbaD5nyXcHurbHcpgczfas4osZeNXXNyyGcp6ysa9Gf,1,250.748000,249,249,,,
Ae2tdPwUPEZ4BMuHpTXCuveLdpga1UDVZksTwSu1osa5wxHmJ1muNyCoUdF,1,250.000000,246,246,,,
Ae2tdPwUPEZ9o6c2QvX1UfZ4W7M6xmiyfJRqJU7MYzvjGktv2KoLiVQyp68,1,250.000000,240,240,,,
Ae2tdPwUPEZCaA4JyTU6vXMwJmrGKnMJYSnqeoNg86Q19X5X8TJB7usdkLc,1,250.000000,246,246,,,
Ae2tdPwUPEZEWZEfY5bCvY2DMTTQWFCdfPmNerHXn9hdmTPg6f64ZCK5QWS,1,250.000000,244,244,,,
Ae2tdPwUPEZNG1fXRVMJrqLWFyVDzebwLeFZfmtCsmdQ53frWuVxj3xfGk3,1,250.000000,234,234,,,
Ae2tdPwUPEYwjwfwfdQzCcJG6GQdN4qJJMXTDSzn5r2DPYrDb7fPVrpNyvJ,1,249.900000,239,239,,,
Ae2tdPwUPEZDuLVKP55faveQKmWHmB6vHjs5eG3JeiaUPQr1dGZxsazdvEb,1,249.400000,220,220,,,
Ae2tdPwUPEZ6dxidqR7iY1V3mWFX85NwfNHR3sk1kMeLrC2vrtW83mCFsRC,1,249.000000,248,248,,,
Ae2tdPwUPEZ55btRzKPqgEt2ErMBMVuHFvpQBqFSAharStVEMAub9P9RfqV,1,248.833443,231,231,,,
Ae2tdPwUPEZGQihVdREkQMLeJbRRLiQe1UYHn48pYTxWCDwGM4e3U2zpUNM,1,248.500493,242,242,,,
Ae2tdPwUPEZJ55qEchtjsV4CECkTMU3jafJQSNVW2p8ToQh4wdgXebcHbXE,1,248.251000,233,233,,,
Ae2tdPwUPEZKvsPnDZJEcf8z1YFMpgCqmxqnQMccAaHfY6tmUe9K2X17cd3,1,248.000000,247,247,,,
Ae2tdPwUPEZ6MhzCrkcMXf3WWgX9CK8pb1xvnHdbyte7LBXrSjuo6nLQArR,1,247.630314,249,249,,,
Ae2tdPwUPEZ96zmjNfdXd7T9gBcFJjw1KAdHK4bddYs4WCaBSoHpBqf9MSa,1,241.000000,240,240,,,
Ae2tdPwUPEZ9K7NKsx6wJasfY6NETw1pgVouPF9NDP5H6gmHpkymMGMQYH1,1,240.405071,233,233,,,
Ae2tdPwUPEZLVKCPzUpEXeNJNRuiWm4wrwysYg8DNq6ogn5cfcGmfpAGEAD,1,239.400000,244,244,,,
Ae2tdPwUPEZ7WmvWBM7nTH3T4ZAaQUCARt4sLRRuQ61JdUUbjp9eARrGbn8,1,237.551554,245,245,,,
Ae2tdPwUPEZ7tREsSeKU87fJkEp2UfBEzmDFvPu1GBmanGa1BVyueJitnhw,1,237.500000,246,246,,,
Ae2tdPwUPEZ4ndDVL7XYZ4YRSEoq7DVPHuLAZDB9mbyhS6gu73vgCBHYfa2,1,237.080210,244,244,,,
Ae2tdPwUPEYwRXNUKX4DB1t4MRfRBjJnSfakqf1eVaGYK77GC5ShxJibtEi,1,236.291400,246,246,,,
Ae2tdPwUPEZ8Xt5prhcxJSRziG7KqDgi8yxMey9KerfrMfMe9AQVYQFzKF2,1,235.000000,238,238,,,
Ae2tdPwUPEZ7k5Sqw32qQJezXNTwrRZuuqzvF2C7DtgWwQHMYkZK4ckDg2D,1,234.364400,247,247,,,
Ae2tdPwUPEZKeuX92hcJzoHT2WYKBGHakmX9Jc1PKw57JF7homDrTBSJrD3,1,233.000000,246,246,,,
Ae2tdPwUPEZBKcpYTLwgssA2KRghSP2sMSKWL8iwkPXdbNfAu6pLrLmA6FC,1,232.865900,248,248,,,
Ae2tdPwUPEZ4QNJsZnZBeyyhMSRcrqAHvSNPa2NEkvwwvQSJ2vtxmZaGMU1,1,228.917196,243,243,,,
Ae2tdPwUPEZCZhsZzmzY6Kykvmf7ZkYS8Qpp6TcPuDbjLr1x5GfnfVPj5fD,1,225.721654,248,248,,,
Ae2tdPwUPEZ7Mtj1yqe9hZTSUwUcmv6UFq1Tn5dLvgfBrWKyrth84FVEGvQ,1,225.200000,249,249,,,
Ae2tdPwUPEZHtiGdCAAtdkiEwTWxzXaxNThsv5JWzELAVrq2ZniEHWo9eC4,1,225.000000,239,239,,,
Ae2tdPwUPEZ9SYCMzvzf1htprFGfNqQdgoV4SLMevi7giCdyEY4fyHa7S5U,1,224.810000,240,240,,,
Ae2tdPwUPEZ3nqiCSLiUFctgCbyscxbf7PqYY9Px7PwV5Ny6t5YHrcMcvAH,1,223.628800,238,238,,,
Ae2tdPwUPEZGV7BWHPxJoKxGa5FDniWHzyL5viHNTXy4gF6grx3QstdaVu8,1,222.500000,249,249,,,
Ae2tdPwUPEYzhoae6wBmjEHYS23NeYEm76w7sG3BiV9pBTD9FGJagDEWVwz,1,221.077700,212,212,,,
Ae2tdPwUPEZALtgErhvChT5jZCqBMknjFmpWHBcg1mKTsaxsLz1A197GZMG,1,220.900000,246,246,,,
Ae2tdPwUPEZKFYkuGjV1xHtcuVD9MbpBftBNdr6LLP4cH2RHhXhJCS7JDYy,1,219.122000,244,244,,,
Ae2tdPwUPEYzrGgEmCAEj6kd6fjxg4d8Lv6VVwv5jGrRLv3f1jiPeYJX9Ly,1,219.000000,225,225,,,
Ae2tdPwUPEZ7oXQL4saccVrnMjmt11C1A7FRhma7HmJZvHAv8Kr8QaMYzu5,1,218.506400,244,244,,,
Ae2tdPwUPEZ4vYEeX3tUN6Z5SUjcandXxMUJJse9HNbkidfZS8o3s13vJDg,1,218.010130,248,248,,,
Ae2tdPwUPEZ35J9T3TqpWBr9gxUAMSLipDLG4aotB6S3k4hBhBh6vQSxy1H,1,218.000000,246,246,,,
Ae2tdPwUPEZ66DLwengVjaQAGreqAbgZHadMFFZ2L15nx1B3RucELVXWB5u,1,217.825650,234,234,,,
Ae2tdPwUPEZ8G7dJ6GsdT99BA722oEeJp9MbioF9e4QvVX7KFJ4V4KfBeDf,1,217.437000,246,246,,,
Ae2tdPwUPEZMauDPc5Faz4umKiDXEFAeXbExJRr1pWt7oxM7UQ9HaqEcpyL,1,215.117686,242,242,,,
Ae2tdPwUPEZ7JX3Zu58Uh1RvwrSZqT5qTtM3mZNHgCMPAGEzLHsLJb2drLe,1,214.718708,248,248,,,
Ae2tdPwUPEYyaJt6ryL36vCPsZWiSSjHUBjcfwFnnm1xsbkGs9pXzf62tBE,1,213.424600,249,249,,,
Ae2tdPwUPEZ9gSfeyZhHQT3EXEsJdkrC39dRo1T8ArgpPNYkyxqqVDFxrbu,1,212.000000,243,243,,,
Ae2tdPwUPEZ9Z2ws8nLjxy3gvRXAVPVU4TTSTsSyjx3P8PvWT1otgbSGHGy,1,210.788000,242,242,,,
Ae2tdPwUPEZCnA4nQ49uJPspc7jDWWobTs5V4hCcbeCwDQAG5nXkdyorByz,1,208.290500,232,232,,,
Ae2tdPwUPEZBHPSvtsqAhTypUc5JwNQbYYfLxJbKrXQaoD7pHS5cFpdcfzM,1,206.200000,245,245,,,
Ae2tdPwUPEZ5KG34q7ReNcTmb3QRmUf9H3Y2cDRvEECxVgKGMgbk8PigNyf,1,205.994544,245,245,,,
Ae2tdPwUPEZ6scrTcBUVoFuRnmu7Soj9hc84n1VtGpR4rRbgM8tfy6UsgEJ,1,205.549025,238,238,,,
Ae2tdPwUPEZMz1h6mjuFKgj8eovEyTAB9FFiSLeauky8ty8hZNcPBWViXEC,1,205.400000,246,246,,,
Ae2tdPwUPEZ1qS4bJYH2Lk7bwh2vZFG2mbVYbwarTdJtojPcMjSChyG7ZDK,1,204.850000,247,247,,,
Ae2tdPwUPEZLpS7En9ngABbsQYnyDaAYBFgrqPiygnQnZd9JsoUcUTXEvTw,1,204.718876,245,245,,,
Ae2tdPwUPEZHXpk66Va7EqWT45G7cot1H764fZu6fWjoQG3BuG9GQQDmimA,1,203.000000,247,247,,,
Ae2tdPwUPEZBtARZVLeJ63FvchMwienbN2LHecHFT6S8MVLt7yzuUFfN4L8,1,202.878300,249,249,,,
Ae2tdPwUPEZMKSq2SoUCYs9pM5JWdWpHrnMV6pB1gNDTwwyutmZcERq9tFX,1,202.796000,247,247,,,
Ae2tdPwUPEYvvfPa8LxHPbWLKCrRQYYqXf1pUBrhrZ52WPHqnQDuPPfqnkJ,1,202.000000,249,249,,,
Ae2tdPwUPEZDaVZZhGFSDrHvqBgrSgU2SEdwUVFue88bdukQf83kxch1WpP,1,200.727892,214,214,,,
Ae2tdPwUPEZ3VpStpnWCnpUWdseMNXZ3QmPAPpmYKn9qiB1rAcDCghXhXxi,1,200.000000,247,247,,,
Ae2tdPwUPEZ6hBpjCB6JJ8eRq2iqwjBXjMGJ1aWq1ZMsc94LpMrMVAPwDFV,1,200.000000,236,236,,,
Ae2tdPwUPEZDyY5nTSUqb3eQdN1sMSU6npqyrpdZMwZWbTXV2ce73tE9Yta,1,200.000000,219,219,,,
Ae2tdPwUPEZErPXWHXxTHg8LPKHmLpRLBSN4mK5DP3vwWQCQNMeFysxEFmo,1,200.000000,239,239,CF,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEZG33QU8eyNirTnEQDmgVbEHozfJRdNSWfTsFTqNUFE41ASJh2,1,200.000000,229,229,,,
Ae2tdPwUPEZL8psJ9ec3RVa699DWEkyNWAzZa5HZH9TaKs4ozzMLSqcvsNr,1,200.000000,248,248,,,
Ae2tdPwUPEYvtd7sipjFCdxNFD45woK24LHc3BoXfCBprhquJqg9gAkmdif,1,199.799000,242,242,,,
Ae2tdPwUPEZ3dy2MCReNKY9e8MShZE6WB2Gq74zZowmAaVNAfkvibDDJ7mz,1,199.400000,247,247,,,
Ae2tdPwUPEZ6wakbFxDh9yt2o22trcARcF7TtPb8bFywwLRUuSp9Pctxt2t,1,199.400000,249,249,,,
Ae2tdPwUPEZ4PQJzaZTHL3mVtXzTGqhkfYcqq4tUYM7DSbaPT7oZxyNxQ48,1,199.004007,233,233,,,
Ae2tdPwUPEZFGomE6pxLk7E5UDBaSaT5AprZgHrU8K9enrV8zDpSxv3gWSQ,1,199.000000,216,216,,,
Ae2tdPwUPEYzAGruCD7xtSmDn18KsasbS9K3deCG67b9BkDxFCrPi3rta8U,1,198.800000,246,246,,,
Ae2tdPwUPEZ2y7WRx96Cr28WmsfVhtjtfMeV47DL9kLDjgw1CoJoLaaxcSn,1,198.027147,237,237,,,
Ae2tdPwUPEYysN2SRt5Y4PojjuPzQe5S1jjbD9C1ZBRcY5k1RXo31nNYLdN,1,198.000000,244,244,,,
Ae2tdPwUPEZEJfqWJj1r236FTPd7JeCkv9gWFAXRNHdjvGjkH5wWeZ6ebZ3,1,198.000000,246,246,,,
Ae2tdPwUPEZKp5b8aqNV59ZYKcdSmUDHoSG41QFmEJYn7enfGJnntgvUv7N,1,198.000000,247,247,,,
Ae2tdPwUPEZ8Ds2KfVNq1k19N4A9T7FSXnKwaz8v9X7caPpiVFehJfvzKFD,1,197.008885,240,240,,,
Ae2tdPwUPEZKYBdyse7NmHamtwHaurec32s5eb4QsRnwpGJESNqJPXmZkLm,1,195.833443,248,248,,,
Ae2tdPwUPEZMMaD5BCshxG5zqD3bHNSofwBejSqJszcFYNwd9bzfSmH1YDv,1,192.806000,249,249,,,
Ae2tdPwUPEZDCc3Gjr8kdYTQQawGdWbHKLHksajma8YxHLbJn1SvsnZr4NK,1,192.407100,248,248,,,
Ae2tdPwUPEYxGjDbTctLEv7FKnW4AS7TqW2WsYcj84MwCcbSzaaM8aSXAqt,1,191.000000,247,247,,,
