stake_address,overlap_type,emurgo_outputs,emurgo2_outputs,emurgo_ada,emurgo2_ada
stake1ux3qd2xxuddmmpc88fn95s654wljjqdx2009udu8vshl3mcyztwns,BOTH_EMURGO_SEEDS,1,1,12.5000000000000000,12.5000000000000000
stake1u9vyxgfy4k2lpcj2zse8wyzgysykkcxux9hmy27d2ne5nrcf5yenj,BOTH_EMURGO_SEEDS,1,1,12.5000000000000000,12.5000000000000000
stake1u90g0q7txw0h6c9umcaywh6pu4kk57u47msdvpradxwpfss9ke5rz,BOTH_EMURGO_SEEDS,1,1,12.4043730000000000,12.4043730000000000
stake1uxrndytfdwvueydhwals2wgk42pq538pw9twgn5rfset8xgh5tvv9,BOTH_EMURGO_SEEDS,1,1,12.3000000000000000,12.3000000000000000
stake1u9gryvp7mv0vkq7y073j90a83mnsyuhv37070f0cfv6alhckkuvzr,BOTH_EMURGO_SEEDS,1,1,12.0000000000000000,12.0000000000000000
stake1u8z3hftsu3j4k00zy8z4j8mn94hdq9cg2qn35fvdwhlxzscv5g6nd,BOTH_EMURGO_SEEDS,1,1,11.8000000000000000,11.8000000000000000
stake1ux8f62xguargnqnc55ka0lwehe6trlgt2t9s4mjdmx3nxqcqqz7fw,BOTH_EMURGO_SEEDS,1,1,11.2142380000000000,11.2142380000000000
stake1u9z22m2judkfhc06yxm80ydthnnd3a9wkpaxpwst7rj829qc56709,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1uxd3p6w0ts5d8lznssk09slkvv6sgv3qvyym22dztjdsmlcvkxuen,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1u87e6lxnc0smfas884rrzcuce59mht2nu7z6vwf5vxqtvzc2ch8ps,BOTH_EMURGO_SEEDS,3,3,11.0000000000000000,11.0000000000000000
stake1uxaepgaupnuhqe58gpn5ntprrgsmzm6z5zcgz9623hrkaesqenlk0,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1uxmz68sg9hmzy9t8qkfjffjmaln28vmftt0l9hw5er4rmpqzse3rw,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1uyfchxm0gqw53rukn432n8p0q276up7gl545xkjkmu3tgrgjl7h3h,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1u8uv8wjwqhmm3p0tgnusulpmfxx5gue0pqkw7asfal6v5csv9nshg,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1u9vaymnn0gg6mh8lz35s8h8d0jq53pphemeq598awq9x5nsrhan88,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1u96y8uh5urtcx2d2l94ur73yd2hwgmf4pw8553ln078ge7qkagc88,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1u9njalw70rh33d8j5j9j2vh9zv228uje2v8kdjwgg5pm63sgeskm9,BOTH_EMURGO_SEEDS,1,1,11.0000000000000000,11.0000000000000000
stake1uy8u0pd6sn3rdjsfsq602825hhrv2x8j7rhtazwcr344uxc43xxl4,BOTH_EMURGO_SEEDS,1,1,10.8881000000000000,10.8881000000000000
stake1u8jstc38902q59fn2n88x8x8mrtcjt8rk388f06juhkthhg4tthxq,BOTH_EMURGO_SEEDS,2,2,10.8317270000000000,10.8317270000000000
stake1u9t639zcd8usfk6l3f9t33s4yma2e9dkguy0lmkp4x5ykhgwnhpgn,BOTH_EMURGO_SEEDS,1,1,10.8017300000000000,10.8017300000000000
stake1u8lt28nxy080j79vwpaxj9089fu2tx48zr070qwrajzxmpqqr5zy7,BOTH_EMURGO_SEEDS,1,1,10.7000000000000000,10.7000000000000000
stake1uyj4zjm3tnwcaz6t4h6u3mxt5ul4cxghc9xhaath7cpap3c4tnszl,BOTH_EMURGO_SEEDS,1,1,10.6435500000000000,10.6435500000000000
stake1u9x20d3vk3ngzy8uygjeyscz29pca5d3390awqyv82equss7hkr8e,BOTH_EMURGO_SEEDS,1,1,10.4884990000000000,10.4884990000000000
stake1uymgl9xdjl0y7pynhmqhhg3mjs2dfr0mdcmx70dr787e52g9nvsgx,BOTH_EMURGO_SEEDS,1,1,10.3226010000000000,10.3226010000000000
stake1uxsm7yelzztjqlk7jjzz69x0vtz8wyl80fs26z49x02q8rqva086w,BOTH_EMURGO_SEEDS,1,1,10.2937140000000000,10.2937140000000000
stake1uxqjreczr7hlu0k2l6klhlhdd69cneu2t488pndupelt28cm0fd8l,BOTH_EMURGO_SEEDS,1,1,10.1571880000000000,10.1571880000000000
stake1u8jmxmu7j65jkyujvcrr0wmkmfkng9tvfmkjww00kz8v36qes6s69,BOTH_EMURGO_SEEDS,1,1,10.0664950000000000,10.0664950000000000
stake1u93qz5mp2t27eqawtk2vtcwlcqfpvw6trenpzd4fya27s0c8vnnn4,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8xmvqvup5jqa2q0zmlfsyw4dcu9wjwlfj2d7kxv54uzz7qzwqev4,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uyjys3hptf6t8d9mm6unra0tmdgpn7thygywqndzgc0yykgpj93zf,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u92crnv0hemqsajrfner9cz4g39z9j2ykp2q8aatqxlde6cksrjdr,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uydsua8u65ztwdc5utqumffcf4ge65zar6z0230e3w548ygnjlkzf,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uyd9lfs5v3tswmvaav5f69849q8lmuvcmvfx5t9vqqjj39c35mgww,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u97w8aryp0wr5adswg0c29f3d4a2zk6lcc9uf23vvdsugfctmh75f,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u993s92zh3wuyzvjz77w46g5lurj6dqfy6y4zre9cnknz6gh3rkaf,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uy8x68a2yq9ag8tqa5h2nw3wl4engdjq4lmxgphyzq24z6q08vh0c,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uymuml3236zn5jeayd57lusmjvd2s9d63ggn5qnthxgq2qq63q3jz,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u9afyalgl04e9cux6esm55ywhv50j6rdvcdxm0vlcckxafq2w2v42,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u9axlhxjk3xxnxec67usa0pws6ftsx2gsksst38uv9apv9c59rhlk,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uy7gger6lx582htq530lzlnms2zzz98jmm2y6sgagcuz5pgrglxtc,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uy77hpemwt0xwk3nhe758gfm7zw82zjswca2742dz3hsqcgqlx8n5,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8madqda67k2ejszkxh7mam6ssakfmd3k7wl7mqkyyemqjqkzaxmy,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uypxc7wszg3wn08v2vhmuumshuwvf4w89gwl36s0gczg66q0332gp,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u9ha2a0gamz2rf79jsl39flgwchnlnezuqrvlwnqrglxm2gn6gypr,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8jh0pk3synqsgyte08v9t5ma3vkg3s84654f4d9fpu4xtcq09mjh,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u9j2354ffyantl6xjn2tlvkp04n02ndsnjgmmgwh8ug3ffs39hez6,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uy2le2fqu00ms47s47ugsgqsa4ha82d4wht6a6zh0syrx0sjm0vwp,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8gueejhstpux2t4v08glc8rzedy3c3qgx05zwjtdas5zqcygh7y7,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8g3a99j6u7zer5wswwfv64epjwy0cxzc4rg7nqyn79hvtce6echf,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxz2z8vtee7pys44up048qrcyx6lvwueye4tm9fjd2zhw9qmwfrmj,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8egrksazs5v0gsjdzhywrcfpluqgh64ymznaes2hahemlg0tr28e,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u9rmyr72md42u2w2rsv9ry78pcyjthky4428df0gy5rw9scnjthd7,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxu7pslr7y4jjzn8twxuys49pav9fnzd2adcf84a5fpm94glzlw6u,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u89g0ugy0a08flnxd2yw0mcsnqhsjmddsuxf3wg7q6698qqk40em4,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8967362cpcachpqvf2pw9x35mg7upxtv90slxy8gfxcpygkm2z77,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u85m6v2d4jlssap7vpqv7deadtz4rxvm6s5fcjsvaufy3qcq3uw0j,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uyx58fvjdryrftyh2lumelmxya5fg45waxfv9jpazv9mlesce0jr8,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxaeacttlrpjdvzc670kwkdax9q0rlnmdayhpyun7wu7ufgzajdan,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uyygz95ruwnevh3dnvqphg8wrajszf9lmcgpnps2txxpw9gwynat4,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uyym8j8a0cq647wfvv670metcfjkmvwc2c0utdqse6g067cg3s75f,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxjxy2hwfljkqlhqnmm4pt2tt0h5a4hgg2rnxsd9ntz5srsutx9qe,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxjwpaljm560fxymqsk84q2ga6d5suepdq27ndqtz4y4z9gm52yzk,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u800f9f9fq7usaf20huh02tupx5c9wr05wvxydr500zcz6s8yk098,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1uxh7gtvdwjyfargxvneygxa0gz0p67jnh8n2zrkak629q4c7rqezp,BOTH_EMURGO_SEEDS,1,1,10.0000000000000000,10.0000000000000000
stake1u8763ht4uj2zj3qqcdrtqe8tfd2yhmdpkm739gh4ja5pspctg4mp5,BOTH_EMURGO_SEEDS,1,1,9.9440000000000000,9.9440000000000000
stake1uyq3dl93kyc80wdpdtpefvyg3e78nazpkq9dgcwvhg6pe9sp98gr8,BOTH_EMURGO_SEEDS,1,1,9.6140000000000000,9.6140000000000000
stake1u9393rj747x54wx30kyls0rt9u9xnagwxd394reezg2qefqygmdzq,BOTH_EMURGO_SEEDS,1,1,9.6000000000000000,9.6000000000000000
stake1u8nu2d5sdua67uvj4vezmqwpnxm7tc8zw7afq43sdarjfcqufqwwx,BOTH_EMURGO_SEEDS,1,1,9.5894000000000000,9.5894000000000000
stake1u83vz99zu7kh9xuwhynzg9kwzsqrmwh0up3a8hkjw83dzysw52tml,BOTH_EMURGO_SEEDS,1,1,9.5085880000000000,9.5085880000000000
stake1uy9ayzw3l5n6ssz3t0wy92k9fmhudl3685vex40el3r5gmqvh9rzu,BOTH_EMURGO_SEEDS,1,1,9.5000000000000000,9.5000000000000000
stake1u9wtw73stju04vmusgcka42jyjavm29lvp40erfdpahzvjqe8em6u,BOTH_EMURGO_SEEDS,1,1,9.4924030000000000,9.4924030000000000
stake1uxxuekmykstjnehkfaq7fcjut3x4d66he0v0tqfa6jnklmce5ysgg,BOTH_EMURGO_SEEDS,1,1,9.4000000000000000,9.4000000000000000
stake1uxlx3vw4ptv5s6qe86462v32xjsd0p49z9v74pmwfrhmsycvtk5el,BOTH_EMURGO_SEEDS,1,1,9.4000000000000000,9.4000000000000000
stake1u892usaqgy00dskdur75545zquuxtksruldtgeh6p3lwa2sv6huu0,BOTH_EMURGO_SEEDS,1,1,9.4000000000000000,9.4000000000000000
stake1u8pwqz5jau2h79lk8dv8hr28u3rh3y4t2pka3ylprw40n5qxkvcqu,BOTH_EMURGO_SEEDS,1,1,9.0476940000000000,9.0476940000000000
stake1ux7y49hg29aplw2llzwzfrm23f30066zrfuawvw2d08tdeqxylr5q,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxmgnesh49yuv2ks2jlkzldlt8alx858rd06qxwhwgt93nczgv60g,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8sfkuvc7z8apklv46w29ulpv0382t0ksavdwlwaesukmxs3a7lg2,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9r8n8ttxpcmgq4hdsye3astdxn8s2hsw4s3x6ve9h8g6wqchkmce,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyhg0gm8hghwfwzcanfzuyv6upj3ry3p3rvhvsk0x5685as6ct8pv,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u92gvc8vcwww4s0sv6u3zsnenryduzuwds38h3we9fug9jsdst56d,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u84705nxfrpxlx0edkz7nn5p45wrx9lntuv60d7qda6k3cc73c9lx,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8sq92ssav3wc9rvu4x24ttsrfw893t06ssy7lzxjcasf0csca52n,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxmqnywwcqw8y7r9zphw4q3w8ufhyryxc5d0cnlm9hprepqvypcuj,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9ntfn8dstxcped73pa5x9n9au8d5rvnux0ck4u7up3u2fqwm64nv,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uy3xkh5munr0j5lq8v5m99lucl2zaa7yc8japq4x0y47daqad95xy,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9tnq0trewxpn4mqf4j6gy62px255akf7vcvteh53vxrkmg3ggv9e,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8jt37c7jtxxvp0etuz2etr8cu0kgzuw7umemcjtlf52hlg6v97s8,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uy3yk5652psyvgd8qxy4cj2acpwltvuw9ul7qmheffp0ntscvzh54,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8wpfh33sqwpuwuxgqu6rrhvrmhmslguw5ds6sv7uarrlzgtyusep,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9u0rt8tv3g0uhh3t8gnjhr8efcpd8l7ha339e9uzrrd3lqf22f5t,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uygpulyjrvz865hnyv7rr7zyu5lalwsdvcgl5cg5eezkpsqke423q,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyqdwxs6a9efgzvg2gl8ynyyxwgy22f9q3ywhdj0fh05jaqlt5hvh,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9h4pq9jv2j8haa0wr5aufrlszkelpu8prjf88lpggnavlqynuqee,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8cvxd4zye5uzkdvfdyt5n67fyqfmz3edfmrk0yry84m2xcpk083j,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8wxwcx05wpvjts9204rtk6mxfjwp8w3wr7ujfwgjk2pn7ccd5f03,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8cuj9g46cud8vx5syjsgd3kwg5q5tvdc5zsudvsj4l0u6s8szudd,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8cqpn6mzw54qfw36uw3y0e323dppgtvv59s5canzwcjngcmq55c0,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8emp47wk9v59ffmugamdmkp97g6j4al05qk58mgk8kjxqc42yd34,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8k6qukf3tsjz0cznddfsrmqncwd4dkfu58uyhfvnk47rqgnl76aq,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9v5hrxfj7cyewj8f6cejhd8warphgdnq37qdmntl5e5eyg09m8q2,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uypy3lzx3m26nw2zqwck3lpph9k608a32u78azp4gtg749c0za2x5,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uytq3ggycthpcv0alu9xxe3u30e7c9fsam3nedhk0kd33fc6gl3n9,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8kekysxcav4ks9au2q7nx8xgq48avrdysyl0p885ncfzlczgywfg,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8kgd27087zq7gyckkmktpjgwnzwnsdk2l3cy67ku5s26ls05szz5,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9vgsww3nkcs2w2lwlkenrq4md97j8k0vwnhksus0w4p6esyaxzhc,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9vjyr236etja5yh4902j6ulvsnrmc38ak052g00zrpp8xg8swj4a,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyhe8xnzz2mv98nywyktxl3c63jvph5rj53xl2sarnevgpg8df3k4,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8l3jz4an3vqucss6ny54va2e5m2w8w66fpm5l6wtcf6ksspg23mz,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9ew49j6nxt6nxq7uz67cuyp6wz8jyq62p6gp8rs7jjadkczue035,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9w2kx57pfph37ws7l9q8jrrs7wysyzf0fmaukc03udt0dsxqr6rs,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9w4ex3th0p8ar5r5yxp8m7pcwxydkedfwhtf00wy04lqcck2dfpe,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9pnejvz7r6gwc64ded4mgzs5f7jputnv9stmc3zunylcec7rfql6,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uy5fpgwaswm8lz9ajczcwj077l299h9etvlxlrfretgwhtspfvqxc,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8lcks602llkeq80h8yes7nwgxpqwwm7lnt2pplvxy4u60gqzgqq4,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyug9tcfq8etf2vltn5kcxeglhevfsdfukfnmg4wn55c6ds8th327,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9wmkdyzjr99hfu3erfz0lf4sxakpz7kxjrcr65xydaanyc65zn8x,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyg92n82qaksl7f7hwx4n34gxw597a4wxjkutes790t737s0kgs0h,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9wul9hw7vw062n2vrh0w05xwslen7dssthlcz4y9c47ntg5umzp2,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8u53edl997tpzrpe9vv3jmaxax8m7k4u4eqkycghxw4l7gsp42my,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8a5ajl3xelrkhdxxj5kdyrjgfxejk74qa8t6yp3mjv06rclzdgup,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyj7uev22fndkxx4rxh2jtlhlma8scuq9q30446whq4jukqdjsnpr,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9y3p4anf03x9s00ym58ltqaqljtfmsrjt9pcc2v8t4lszcfck7p3,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uy65kjqkxdhh8ygal9vzkz0p4a5smkjsv3a67axhllthppc5a29k2,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8y4447we7u5fpvt3xry6cw5vhgzk5kn3u6t8z3etzcmqac3y5fn3,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxfsk3dfee5u34cjjvex5eaa94pzh4t6ggx0jlyne4n4ekcq8tc5t,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9d48l2vja53qeuwd6k2q8tx7cj8t92fny02y4nhq34djrsjhauhz,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uy6lum9jdxkawvesemchkzh74zvezzsfq0z6us7vwl8y83sp45mky,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxdjtq68uxt0x3r0qnpadzhsz6t22lmqgjzesesnuhg7g7qe0gz35,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxtdzae48q8xl4xdt4u7w5prlkr6huq265haklrjxcx5e3gwpe607,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyz5w7duqqlfmfx9hqd4c7aafx9ygg7ar7wwrt4l2w9ek9guxqnqy,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9ck4ch06nyfhmzx54pufkl0kclnnr6nn6cjfvxzldp7jyswjyqvy,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u89g40nrrvpcjzpjpxxmwl0j3gydlhxr6v99gcqc6vu574gmsgvwr,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9z5cv0223wglhtamhh2p2yae575d4t0c3f30j2u4cccr7gf4mwml,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxgeys4aqg2q42ktejdd2jmnvzryjnsmx052jhqvdz5flxsjfr6yd,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9z7jns5qvudug6qr0734jhe5fg9u03yh96ksk50d0jf6ug2a48qh,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8g3r9vgwkyzldjt4nv5khcpv2z03ujqqdelankx3jeushqscd67c,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8mh44rvtc2jxf2kv0sdymwq3pva585xv9qpel73dz2c84cc4wzqc,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyvkn539auyc0rp3kng9yg0hjkv6sschk3lkddjfkray24q8580n5,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9c9a6njjv2xem63rpqzjlgt5n8uj3q5gz9xzzcppauakgq6xepkw,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8yysp8t6kzurf90t7ypnuhlg4qh8ss5fp7h0gn7ccyzhngrq47eg,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8trp3dvdwawtugr0r9akhsxk6dn554js3vkqcq42a8raacs3r8f7,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uyn7c25tstqeazqt7vg66m4u8tmdqm9ck3x4vtfd8rfj72c7g8etf,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uxd6732q94pjekw8e33hyeyzm6jmzywewrlcerlr35y4pcqmcfkju,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8z5xklyzlq7e5w4lr8p8mel8p25mtjjnsj4dc48y8pj24g587qdv,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9aukmtunu2n9n0zcdx3juca4qfactuyan5gxpzwyng8zhs53tej6,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u88kwueyv7ujvqdq9rkkzexu76mgseqcnkclmyg3kd6dfzgw07fcu,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1ux0y30pq6uy656jw0etrxkzmzw6lyzt8egx9lt2jlhe8tegh4w66u,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8tgss8df672l8m7g5a0fk4pwjumx4864kqqyw3gdgy9a6q8ghknn,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u9qaln66jdqg6nl6xquyhcy4gstf5d5qqnftm9xd3n3az2cu9t6k2,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u99tdm376jufhuz2plg6ltz76ulwmlaxfswmeeljq6cremgjp3aqz,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8ntz4evvxp9s0dgzexvew6ej4r2g8d22dr99wvps9r25aqn34k6s,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1ux2qsmpspazcmxnv8sjtf7zv4lce8p5aula0lu6wldamckc2mhlpy,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8zeyctvs267ksltmjxkmx5x7utsuesz3md3e0zzxj3apqg0alrng,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1uymjhm39j2epdjqkl9hz3a65p090k3krj506mqnnlwa7fkcj4gm6j,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8p3uzhgxs5ff29589pchqlm4aa0cudr26lkm5gr7ynelrs2x4u6r,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8zqme77v9pe8zn7u3knqpgwc5jm9wfrz3dehak2frd0qag0wq5fz,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8t0uyjuk5h34480en58zcj07cfsvrh954gmfgw2nchrqwqjfqde5,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
stake1u8zysf2vhkgr2dz6mq7s47z6yy76me8yw34ancz0jecaavqhk4rty,BOTH_EMURGO_SEEDS,1,1,9.0000000000000000,9.0000000000000000
